-66820.721,214343.050,362.054
-66820.717,214343.050,362.047
-66820.751,214343.051,362.039
-66820.749,214343.051,362.033
-66820.714,214343.039,362.080
-66820.719,214343.039,362.074
-66820.751,214343.041,362.067
-66820.736,214343.040,362.060
-66820.766,214343.041,362.053
-66820.735,214343.039,362.047
-66820.741,214343.040,362.039
-66820.745,214343.040,362.032
-66820.710,214343.034,362.086
-66820.740,214343.035,362.080
-66820.746,214343.026,362.085
-66820.756,214343.026,362.079
-66820.737,214343.026,362.072
-66820.749,214343.026,362.065
-66820.737,214343.025,362.058
-66820.742,214343.025,362.052
-66820.735,214343.025,362.045
-66820.743,214343.025,362.038
-66820.730,214343.025,362.031
-66820.737,214343.020,362.076
-66820.754,214343.013,362.096
-66820.750,214343.013,362.089
-66820.750,214343.013,362.082
-66820.755,214343.013,362.075
-66820.743,214343.012,362.068
-66820.746,214343.012,362.062
-66820.748,214343.012,362.055
-66820.735,214343.012,362.048
-66820.731,214343.011,362.042
-66820.729,214343.011,362.035
-66820.725,214343.016,362.626
-66820.707,214343.015,362.619
-66820.708,214343.015,362.613
-66820.720,214343.015,362.607
-66820.724,214343.016,362.601
-66820.716,214343.015,362.594
-66820.720,214343.015,362.587
-66820.704,214343.014,362.580
-66820.720,214343.015,362.574
-66820.721,214343.015,362.568
-66820.711,214343.014,362.561
-66820.749,214343.008,362.108
-66820.757,214343.008,362.101
-66820.746,214343.007,362.095
-66820.750,214343.007,362.088
-66820.752,214343.007,362.081
-66820.712,214343.008,362.655
-66820.706,214343.008,362.648
-66820.722,214343.008,362.641
-66820.720,214343.008,362.634
-66820.744,214343.009,362.627
-66820.717,214343.008,362.619
-66820.720,214343.008,362.613
-66820.713,214343.007,362.606
-66820.730,214343.008,362.600
-66820.711,214343.007,362.593
-66820.728,214343.008,362.586
-66820.724,214343.007,362.579
-66820.734,214343.008,362.571
-66820.717,214343.007,362.564
-66820.721,214343.007,362.557
-66820.709,214343.006,362.551
-66820.727,214343.007,362.544
-66820.756,214343.000,362.119
-66820.753,214343.000,362.112
-66820.760,214343.000,362.106
-66820.743,214342.999,362.099
-66820.751,214343.000,362.092
-66820.752,214343.000,362.085
-66820.732,214342.999,362.079
-66820.743,214342.999,362.072
-66820.734,214342.999,362.065
-66820.726,214342.998,362.059
-66820.710,214342.997,362.052
-66820.668,214342.995,362.046
-66820.671,214342.995,362.039
-66820.668,214342.995,362.033
-66820.732,214343.004,362.659
-66820.729,214343.003,362.653
-66820.721,214343.003,362.646
-66820.722,214343.003,362.640
-66820.711,214343.002,362.634
-66820.720,214343.002,362.627
-66820.703,214343.002,362.620
-66820.697,214343.001,362.613
-66820.706,214343.002,362.607
-66820.704,214343.001,362.601
-66820.713,214343.002,362.595
-66820.699,214343.001,362.588
-66820.710,214343.001,362.581
-66820.713,214343.001,362.575
-66820.720,214343.001,362.568
-66820.706,214343.001,362.562
-66820.731,214343.002,362.556
-66820.726,214343.001,362.549
-66820.726,214343.001,362.543
-66820.731,214343.001,362.536
-66820.713,214343.000,362.530
-66820.763,214342.995,362.122
-66820.753,214342.995,362.116
-66820.771,214342.995,362.109
-66820.750,214342.994,362.102
-66820.755,214342.994,362.096
-66820.743,214342.994,362.089
-66820.741,214342.994,362.082
-66820.736,214342.993,362.076
-66820.722,214342.996,362.672
-66820.717,214342.995,362.665
-66820.727,214342.996,362.658
-66820.706,214342.995,362.651
-66820.701,214342.994,362.644
-66820.706,214342.994,362.637
-66820.695,214342.994,362.630
-66820.694,214342.994,362.623
-66820.698,214342.994,362.616
-66820.706,214342.994,362.610
-66820.689,214342.993,362.603
-66820.690,214342.993,362.596
-66820.692,214342.993,362.589
-66820.688,214342.993,362.582
-66820.693,214342.993,362.575
-66820.699,214342.993,362.568
-66820.692,214342.992,362.561
-66820.697,214342.992,362.555
-66820.708,214342.993,362.548
-66820.718,214342.993,362.541
-66820.719,214342.993,362.533
-66820.726,214342.993,362.526
-66820.720,214342.993,362.520
-66820.716,214342.992,362.513
-66820.770,214342.988,362.129
-66820.754,214342.987,362.122
-66820.750,214342.987,362.116
-66820.751,214342.987,362.109
-66820.739,214342.986,362.103
-66820.721,214342.985,362.096
-66820.703,214342.984,362.089
-66820.701,214342.984,362.083
-66820.675,214342.983,362.076
-66820.672,214342.983,362.070
-66820.659,214342.982,362.063
-66820.675,214342.983,362.057
-66820.670,214342.982,362.050
-66820.678,214342.982,362.042
-66820.661,214342.982,362.036
-66820.745,214342.991,362.680
-66820.728,214342.990,362.673
-66820.713,214342.990,362.667
-66820.707,214342.989,362.660
-66820.707,214342.989,362.653
-66820.698,214342.989,362.647
-66820.700,214342.989,362.641
-66820.694,214342.988,362.635
-66820.695,214342.988,362.628
-66820.693,214342.988,362.621
-66820.681,214342.987,362.615
-66820.700,214342.988,362.609
-66820.692,214342.988,362.603
-66820.685,214342.987,362.596
-66820.676,214342.987,362.589
-66820.674,214342.986,362.583
-66820.690,214342.987,362.576
-66820.698,214342.987,362.570
-66820.700,214342.987,362.564
-66820.690,214342.987,362.557
-66820.696,214342.987,362.551
-66820.698,214342.987,362.544
-66820.704,214342.987,362.538
-66820.705,214342.987,362.531
-66820.726,214342.988,362.525
-66820.729,214342.988,362.518
-66820.731,214342.987,362.512
-66820.705,214342.986,362.506
-66820.740,214342.981,362.137
-66820.760,214342.982,362.131
-66820.748,214342.981,362.124
-66820.739,214342.981,362.118
-66820.711,214342.979,362.111
-66820.707,214342.979,362.105
-66820.713,214342.979,362.098
-66820.690,214342.978,362.091
-66820.674,214342.978,362.085
-66820.677,214342.978,362.078
-66820.723,214342.980,362.694
-66820.730,214342.981,362.688
-66820.714,214342.980,362.680
-66820.710,214342.979,362.673
-66820.710,214342.979,362.665
-66820.690,214342.978,362.658
-66820.694,214342.978,362.652
-66820.681,214342.978,362.645
-66820.690,214342.978,362.638
-66820.680,214342.978,362.630
-66820.680,214342.977,362.623
-66820.675,214342.977,362.616
-66820.670,214342.977,362.610
-66820.663,214342.976,362.603
-66820.676,214342.977,362.597
-66820.660,214342.976,362.589
-66820.676,214342.977,362.582
-66820.668,214342.976,362.575
-66820.682,214342.977,362.568
-66820.675,214342.976,362.561
-66820.695,214342.977,362.555
-66820.690,214342.976,362.548
-66820.683,214342.976,362.541
-66820.701,214342.977,362.534
-66820.700,214342.976,362.527
-66820.707,214342.977,362.520
-66820.715,214342.977,362.513
-66820.726,214342.977,362.506
-66820.732,214342.977,362.499
-66820.709,214342.970,362.158
-66820.718,214342.970,362.150
-66820.728,214342.971,362.143
-66820.728,214342.971,362.137
-66820.687,214342.969,362.130
-66820.718,214342.970,362.123
-66820.698,214342.969,362.116
-66820.696,214342.969,362.110
-66820.676,214342.968,362.104
-66820.665,214342.967,362.097
-66820.685,214342.968,362.090
-66820.674,214342.967,362.083
-66820.676,214342.967,362.076
-66820.666,214342.967,362.070
-66820.674,214342.967,362.063
-66820.672,214342.967,362.056
-66820.668,214342.967,362.049
-66820.734,214342.977,362.695
-66820.721,214342.977,362.688
-66820.711,214342.976,362.682
-66820.704,214342.976,362.675
-66820.696,214342.976,362.669
-66820.702,214342.976,362.663
-66820.683,214342.975,362.655
-66820.684,214342.975,362.649
-66820.677,214342.974,362.643
-66820.687,214342.975,362.637
-66820.670,214342.974,362.630
-66820.675,214342.974,362.623
-66820.674,214342.974,362.617
-66820.662,214342.973,362.611
-66820.680,214342.974,362.605
-66820.658,214342.973,362.598
-66820.673,214342.973,362.591
-66820.657,214342.972,362.585
-66820.674,214342.973,362.578
-66820.669,214342.973,362.572
-66820.679,214342.973,362.566
-66820.667,214342.972,362.558
-66820.675,214342.973,362.553
-66820.680,214342.973,362.546
-66820.674,214342.972,362.540
-66820.704,214342.973,362.533
-66820.688,214342.973,362.527
-66820.703,214342.973,362.520
-66820.698,214342.973,362.514
-66820.727,214342.974,362.508
-66820.731,214342.974,362.502
-66820.745,214342.974,362.495
-66820.737,214342.968,362.173
-66820.755,214342.969,362.166
-66820.749,214342.968,362.160
-66820.733,214342.968,362.154
-66820.733,214342.968,362.147
-66820.712,214342.967,362.141
-66820.710,214342.966,362.134
-66820.706,214342.966,362.127
-66820.691,214342.965,362.121
-66820.689,214342.965,362.114
-66820.677,214342.965,362.108
-66820.675,214342.964,362.100
-66820.679,214342.965,362.094
-66820.671,214342.964,362.087
-66820.670,214342.964,362.080
-66820.725,214342.970,362.708
-66820.720,214342.969,362.701
-66820.713,214342.969,362.695
-66820.710,214342.969,362.688
-66820.702,214342.968,362.680
-66820.674,214342.967,362.673
-66820.681,214342.967,362.666
-66820.668,214342.966,362.659
-66820.674,214342.967,362.652
-66820.663,214342.966,362.645
-66820.673,214342.966,362.639
-66820.659,214342.966,362.631
-66820.668,214342.966,362.624
-66820.667,214342.966,362.617
-66820.663,214342.965,362.610
-66820.656,214342.965,362.604
-66820.665,214342.965,362.597
-66820.667,214342.965,362.590
-66820.663,214342.965,362.583
-66820.659,214342.965,362.575
-66820.655,214342.964,362.568
-66820.677,214342.965,362.562
-66820.674,214342.965,362.555
-66820.673,214342.965,362.548
-66820.682,214342.965,362.542
-66820.672,214342.964,362.535
-66820.693,214342.965,362.528
-66820.679,214342.964,362.520
-66820.690,214342.965,362.514
-66820.695,214342.965,362.507
-66820.728,214342.966,362.500
-66820.725,214342.966,362.493
-66820.739,214342.966,362.486
-66820.731,214342.961,362.192
-66820.764,214342.962,362.185
-66820.744,214342.961,362.178
-66820.728,214342.960,362.171
-66820.734,214342.960,362.165
-66820.727,214342.960,362.158
-66820.746,214342.960,362.151
-66820.707,214342.959,362.145
-66820.707,214342.959,362.138
-66820.686,214342.958,362.131
-66820.676,214342.957,362.125
-66820.682,214342.957,362.118
-66820.668,214342.957,362.111
-66820.676,214342.957,362.105
-66820.681,214342.957,362.098
-66820.671,214342.956,362.091
-66820.682,214342.957,362.084
-66820.678,214342.956,362.077
-66820.683,214342.956,362.071
-66820.727,214342.965,362.709
-66820.720,214342.965,362.703
-66820.733,214342.965,362.697
-66820.707,214342.964,362.690
-66820.697,214342.964,362.684
-66820.672,214342.962,362.677
-66820.693,214342.963,362.671
-66820.686,214342.963,362.664
-66820.677,214342.962,362.657
-66820.678,214342.962,362.651
-66820.661,214342.961,362.645
-66820.680,214342.962,362.639
-66820.650,214342.961,362.631
-66820.661,214342.961,362.625
-66820.654,214342.961,362.618
-66820.663,214342.961,362.612
-66820.650,214342.960,362.606
-66820.657,214342.960,362.599
-66820.653,214342.960,362.593
-66820.663,214342.960,362.586
-66820.658,214342.960,362.580
-66820.638,214342.959,362.573
-66820.668,214342.960,362.567
-66820.657,214342.960,362.560
-66820.665,214342.960,362.554
-66820.669,214342.960,362.548
-66820.664,214342.960,362.542
-66820.680,214342.960,362.535
-66820.683,214342.960,362.529
-66820.680,214342.960,362.522
-66820.695,214342.960,362.516
-66820.698,214342.960,362.510
-66820.716,214342.961,362.503
-66820.715,214342.961,362.497
-66820.729,214342.961,362.489
-66820.747,214342.962,362.483
-66820.754,214342.957,362.195
-66820.763,214342.957,362.187
-66820.733,214342.956,362.182
-66820.741,214342.956,362.174
-66820.729,214342.956,362.168
-66820.725,214342.955,362.162
-66820.732,214342.955,362.155
-66820.725,214342.955,362.149
-66820.734,214342.955,362.142
-66820.683,214342.953,362.135
-66820.682,214342.953,362.129
-66820.678,214342.953,362.122
-66820.674,214342.952,362.116
-66820.681,214342.953,362.109
-66820.677,214342.952,362.102
-66820.672,214342.952,362.095
-66820.675,214342.952,362.088
-66820.675,214342.952,362.082
-66820.742,214342.957,362.719
-66820.728,214342.956,362.712
-66820.705,214342.955,362.705
-66820.699,214342.955,362.697
-66820.689,214342.954,362.691
-66820.677,214342.954,362.684
-66820.679,214342.954,362.677
-66820.679,214342.954,362.669
-66820.661,214342.953,362.662
-66820.659,214342.953,362.655
-66820.660,214342.953,362.648
-66820.666,214342.953,362.641
-66820.647,214342.952,362.634
-66820.657,214342.952,362.627
-66820.650,214342.952,362.620
-66820.656,214342.952,362.614
-66820.646,214342.951,362.607
-66820.642,214342.951,362.600
-66820.644,214342.951,362.593
-66820.668,214342.952,362.586
-66820.647,214342.951,362.579
-66820.660,214342.951,362.572
-66820.650,214342.951,362.565
-66820.670,214342.951,362.558
-66820.660,214342.951,362.552
-66820.662,214342.951,362.545
-66820.672,214342.951,362.538
-66820.693,214342.952,362.530
-66820.675,214342.951,362.524
-66820.693,214342.952,362.517
-66820.687,214342.951,362.510
-66820.696,214342.951,362.504
-66820.694,214342.951,362.497
-66820.723,214342.952,362.490
-66820.729,214342.952,362.482
-66820.721,214342.952,362.475
-66820.771,214342.949,362.214
-66820.762,214342.949,362.208
-66820.769,214342.949,362.201
-66820.750,214342.948,362.195
-66820.718,214342.947,362.188
-66820.720,214342.947,362.181
-66820.728,214342.947,362.175
-66820.734,214342.947,362.167
-66820.742,214342.947,362.161
-66820.704,214342.945,362.155
-66820.694,214342.945,362.148
-66820.691,214342.945,362.141
-66820.685,214342.944,362.134
-66820.679,214342.944,362.127
-66820.690,214342.944,362.121
-66820.677,214342.944,362.114
-66820.684,214342.944,362.108
-66820.683,214342.944,362.101
-66820.700,214342.944,362.093
-66820.737,214342.950,362.718
-66820.722,214342.949,362.712
-66820.697,214342.948,362.705
-66820.698,214342.948,362.698
-66820.681,214342.948,362.692
-66820.691,214342.948,362.686
-66820.690,214342.948,362.680
-66820.670,214342.947,362.673
-66820.656,214342.946,362.666
-66820.667,214342.946,362.659
-66820.655,214342.946,362.653
-66820.656,214342.946,362.647
-66820.657,214342.946,362.641
-66820.663,214342.946,362.634
-66820.644,214342.945,362.627
-66820.652,214342.945,362.621
-66820.653,214342.945,362.614
-66820.657,214342.945,362.608
-66820.658,214342.945,362.601
-66820.661,214342.945,362.595
-66820.652,214342.945,362.589
-66820.640,214342.944,362.582
-66820.655,214342.944,362.576
-66820.648,214342.944,362.570
-66820.668,214342.945,362.562
-66820.639,214342.943,362.556
-66820.666,214342.944,362.550
-66820.656,214342.944,362.544
-66820.661,214342.944,362.538
-66820.658,214342.944,362.531
-66820.676,214342.944,362.524
-66820.674,214342.944,362.518
-66820.683,214342.944,362.512
-66820.696,214342.945,362.506
-66820.689,214342.944,362.499
-66820.695,214342.944,362.492
-66820.707,214342.945,362.485
-66820.718,214342.945,362.479
-66820.740,214342.946,362.473
-66820.760,214342.942,362.216
-66820.765,214342.942,362.210
-66820.746,214342.941,362.204
-66820.736,214342.941,362.197
-66820.725,214342.940,362.191
-66820.704,214342.939,362.184
-66820.714,214342.940,362.178
-66820.726,214342.940,362.170
-66820.686,214342.938,362.165
-66820.697,214342.939,362.158
-66820.683,214342.938,362.151
-66820.676,214342.938,362.145
-66820.681,214342.938,362.138
-66820.675,214342.937,362.131
-66820.686,214342.938,362.125
-66820.689,214342.938,362.118
-66820.707,214342.938,362.111
-66820.723,214342.942,362.724
-66820.717,214342.942,362.717
-66820.701,214342.941,362.709
-66820.686,214342.940,362.702
-66820.697,214342.940,362.696
-66820.682,214342.940,362.689
-66820.676,214342.939,362.682
-66820.661,214342.939,362.674
-66820.663,214342.939,362.667
-66820.664,214342.939,362.660
-66820.664,214342.938,362.653
-66820.658,214342.938,362.646
-66820.646,214342.937,362.640
-66820.647,214342.937,362.633
-66820.648,214342.937,362.625
-66820.652,214342.937,362.618
-66820.644,214342.937,362.611
-66820.649,214342.937,362.605
-66820.640,214342.936,362.598
-66820.646,214342.937,362.591
-66820.639,214342.936,362.584
-66820.645,214342.936,362.577
-66820.636,214342.936,362.570
-66820.656,214342.936,362.563
-66820.636,214342.936,362.556
-66820.656,214342.936,362.550
-66820.651,214342.936,362.543
-66820.657,214342.936,362.536
-66820.665,214342.936,362.529
-66820.664,214342.936,362.522
-66820.670,214342.936,362.516
-66820.675,214342.936,362.508
-66820.683,214342.936,362.501
-66820.691,214342.937,362.494
-66820.695,214342.937,362.487
-66820.717,214342.937,362.480
-66820.724,214342.937,362.474
-66820.742,214342.938,362.467
-66820.760,214342.934,362.226
-66820.746,214342.934,362.220
-66820.736,214342.933,362.213
-66820.725,214342.933,362.206
-66820.721,214342.932,362.200
-66820.709,214342.932,362.194
-66820.702,214342.931,362.187
-66820.686,214342.931,362.180
-66820.691,214342.931,362.173
-66820.684,214342.930,362.167
-66820.689,214342.931,362.160
-66820.689,214342.930,362.153
-66820.688,214342.930,362.146
-66820.683,214342.930,362.140
-66820.687,214342.930,362.133
-66820.716,214342.931,362.125
-66820.750,214342.940,362.726
-66820.735,214342.939,362.719
-66820.709,214342.938,362.712
-66820.699,214342.937,362.706
-66820.686,214342.937,362.699
-66820.677,214342.936,362.693
-66820.675,214342.936,362.687
-66820.663,214342.935,362.680
-66820.672,214342.936,362.674
-66820.652,214342.935,362.666
-66820.662,214342.935,362.660
-66820.658,214342.935,362.654
-66820.656,214342.935,362.648
-66820.652,214342.934,362.642
-66820.653,214342.934,362.634
-66820.653,214342.934,362.628
-66820.641,214342.934,362.622
-66820.649,214342.934,362.615
-66820.640,214342.933,362.609
-66820.643,214342.933,362.602
-66820.631,214342.933,362.596
-66820.634,214342.933,362.590
-66820.645,214342.933,362.583
-66820.652,214342.933,362.577
-66820.644,214342.933,362.570
-66820.643,214342.933,362.563
-66820.654,214342.933,362.557
-66820.651,214342.933,362.551
-66820.657,214342.933,362.545
-66820.656,214342.933,362.538
-66820.657,214342.933,362.532
-66820.671,214342.933,362.525
-66820.660,214342.933,362.519
-66820.672,214342.933,362.513
-66820.673,214342.933,362.507
-66820.693,214342.933,362.500
-66820.680,214342.933,362.493
-66820.699,214342.933,362.486
-66820.694,214342.933,362.480
-66820.720,214342.934,362.474
-66820.741,214342.935,362.468
-66820.759,214342.931,362.250
-66820.779,214342.932,362.244
-66820.771,214342.932,362.238
-66820.767,214342.931,362.231
-66820.764,214342.931,362.224
-66820.725,214342.930,362.218
-66820.725,214342.929,362.211
-66820.722,214342.929,362.204
-66820.717,214342.929,362.198
-66820.703,214342.928,362.192
-66820.696,214342.928,362.185
-66820.678,214342.927,362.179
-66820.689,214342.927,362.172
-66820.683,214342.927,362.166
-66820.691,214342.927,362.159
-66820.689,214342.927,362.152
-66820.678,214342.926,362.146
-66820.701,214342.927,362.139
-66820.730,214342.928,362.131
-66820.717,214342.930,362.735
